work_year,experience_level,salary_in_usd,remote_ratio,company_size,tipe_kerja_CT,tipe_kerja_FL,tipe_kerja_FT,tipe_kerja_PT,frekuensi_jabatan,employee_residence_encoded,company_location_encoded,Label_Cluster,Cluster,cluster
2023,2,60000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,259000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,146000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,139500,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,140000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,120000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,109371,0,2,False,False,True,False,396,3,3,1,1,7
2023,2,72914,0,2,False,False,True,False,396,3,3,1,1,1
2023,1,17779,100,3,False,False,False,True,396,6,57,2,1,9
2023,1,19522,100,3,False,False,True,False,538,18,15,1,1,4
2023,3,247500,0,2,False,False,True,False,8,1893,1929,0,2,5
2023,3,172200,0,2,False,False,True,False,8,1893,1929,0,2,0
2023,3,107309,100,2,False,False,True,False,11,37,33,1,1,7
2023,3,75116,100,2,False,False,True,False,11,37,33,1,1,7
2023,3,288000,100,2,False,False,True,False,206,1893,1929,0,2,5
2023,3,140000,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,72914,0,2,False,False,True,False,8,150,155,1,1,1
2023,2,60761,0,2,False,False,True,False,8,150,155,1,1,1
2023,3,215050,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,156400,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,198000,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,114000,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,209300,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,182200,100,2,False,False,True,False,538,1893,1929,0,0,0
2022,1,85000,0,2,False,False,True,False,538,1893,1929,0,0,6
2023,2,48609,100,2,False,False,True,False,206,150,155,1,1,1
2023,1,120000,100,2,False,False,True,False,33,150,155,1,1,1
2023,1,60000,100,2,False,False,True,False,33,150,155,1,1,1
2023,3,147100,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,90700,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,227000,0,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,108000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,160000,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,55800,100,2,False,False,True,False,396,47,44,1,1,7
2023,3,51508,100,2,False,False,True,False,396,47,44,1,1,7
2023,1,60000,100,3,False,False,True,False,396,1893,1929,0,0,6
2023,1,50000,50,3,False,False,True,False,396,1,1929,1,1,7
2023,3,226700,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,133300,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,151902,100,3,False,False,True,False,2,150,155,1,1,7
2023,1,9727,0,3,False,False,True,False,538,70,57,1,1,4
2023,3,52500,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,250000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,162500,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,165000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,124000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,63000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,253750,0,2,False,False,True,False,65,47,44,0,2,6
2023,3,169200,0,2,False,False,True,False,65,47,44,1,1,7
2023,2,170000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,120000,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,3,213580,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,163625,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,1,12000,0,3,False,False,True,False,598,3,1,1,1,4
2022,3,375000,100,2,False,False,True,False,10,1893,1929,0,2,5
2023,3,101943,100,2,False,False,True,False,598,7,7,1,1,7
2023,2,16414,100,3,False,False,True,False,5,70,57,1,1,4
2023,3,220000,0,2,False,False,True,False,206,1893,1929,0,2,5
2023,4,210000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,231250,100,2,False,False,True,False,52,1893,1929,0,2,5
2023,3,138750,100,2,False,False,True,False,52,1893,1929,0,2,0
2023,3,284310,0,2,False,False,True,False,206,1893,1929,0,2,5
2023,3,153090,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,125000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,105000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,109371,0,2,False,False,True,False,396,150,155,1,1,7
2023,2,85066,0,2,False,False,True,False,396,150,155,1,1,7
2023,1,100000,50,2,False,False,True,False,396,1893,1929,0,0,6
2023,3,225900,0,2,False,False,True,False,8,1893,1929,0,2,5
2023,3,156400,0,2,False,False,True,False,8,1893,1929,0,2,0
2023,3,385000,0,2,False,False,True,False,396,1893,1929,0,2,5
2023,3,60000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,95000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,135000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,93919,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,51962,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,241871,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,133832,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,90000,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,3,192500,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,36000,100,1,False,False,True,False,206,10,10,1,1,1
2023,3,370000,0,2,False,False,True,False,65,1893,1929,0,2,5
2023,3,235000,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,2,121523,0,2,False,False,True,False,206,150,155,1,1,7
2023,2,97218,0,2,False,False,True,False,206,150,155,1,1,7
2023,3,216100,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,140800,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,145828,0,2,False,False,True,False,206,150,155,1,1,7
2023,3,53654,100,3,False,False,True,False,5,15,83,1,1,1
2023,1,110000,50,1,False,False,True,False,538,1893,1929,0,0,3
2023,2,66837,100,2,False,False,True,False,598,150,155,1,1,1
2023,2,63192,100,2,False,False,True,False,598,150,155,1,1,1
2023,2,60761,0,2,False,False,True,False,396,150,155,1,1,7
2023,4,284000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,236000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,248100,0,2,False,False,True,False,65,81,83,0,2,6
2023,3,145900,0,2,False,False,True,False,65,81,83,1,1,7
2023,3,155850,0,2,False,False,True,False,33,1893,1929,0,2,0
2023,3,102544,0,2,False,False,True,False,33,1893,1929,0,2,0
2023,2,151410,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,2,115360,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,2,66531,100,2,False,False,True,False,598,47,44,1,1,1
2023,2,59020,100,2,False,False,True,False,598,47,44,1,1,1
2023,3,125686,50,2,False,False,True,False,11,81,83,1,1,7
2023,3,100000,50,3,False,False,True,False,1,15,13,1,1,7
2023,1,12767,50,3,False,False,True,False,538,70,57,1,1,4
2023,3,185000,0,2,False,False,True,False,538,150,155,0,1,6
2023,3,120250,0,2,False,False,True,False,538,150,155,1,1,7
2023,1,26827,100,3,False,False,True,False,598,47,55,1,1,4
2022,1,180000,100,2,False,False,True,False,538,1893,1929,0,0,6
2023,2,85000,0,2,False,False,True,False,65,1893,1929,0,2,3
2023,2,70000,0,2,False,False,True,False,65,1893,1929,0,2,3
2023,3,135000,100,2,False,False,True,False,11,1893,1929,0,2,0
2023,3,100000,100,2,False,False,True,False,11,1893,1929,0,2,3
2023,4,155000,0,2,False,False,True,False,18,1893,1929,0,2,5
2023,4,140000,0,2,False,False,True,False,18,1893,1929,0,2,5
2023,3,225000,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,220000,0,2,False,False,True,False,34,1893,1929,0,2,5
2023,3,150000,0,2,False,False,True,False,34,1893,1929,0,2,0
2023,3,204500,0,2,False,False,True,False,18,1893,1929,0,2,5
2023,3,138900,0,2,False,False,True,False,18,1893,1929,0,2,0
2023,3,107000,100,2,False,False,True,False,598,1893,1929,0,0,0
2022,2,23000,100,3,False,False,True,False,65,70,57,1,1,4
2023,2,110000,100,3,False,False,True,False,206,1893,1929,0,2,3
2023,3,265000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,182750,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,137500,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,4,314100,0,2,False,False,True,False,9,1893,1929,0,2,5
2023,4,195800,0,2,False,False,True,False,9,1893,1929,0,2,5
2023,3,205000,0,2,False,False,True,False,31,1893,1929,0,2,5
2023,3,180000,0,2,False,False,True,False,31,1893,1929,0,2,5
2023,3,165000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,144000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,1,160000,0,2,False,False,True,False,11,1893,1929,0,2,3
2023,1,100000,0,2,False,False,True,False,11,1893,1929,0,2,6
2023,4,200000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,2,150000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,199000,0,2,False,False,True,False,23,1893,1929,0,2,5
2023,3,112000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,1,130000,100,1,False,False,True,False,11,2,2,1,1,1
2023,1,160000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,1,135000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,183000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,134000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,350000,0,3,False,False,True,False,31,1893,1929,0,2,5
2023,3,262500,0,3,False,False,True,False,31,1893,1929,0,2,5
2023,3,122000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,94000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,276000,0,2,False,False,True,False,206,1893,1929,0,2,5
2023,3,184000,0,2,False,False,True,False,206,1893,1929,0,2,5
2023,2,180000,100,2,False,False,True,False,206,1893,1929,0,2,3
2023,2,150000,100,2,False,False,True,False,206,1893,1929,0,2,3
2023,3,209450,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,158677,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,103200,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,61200,0,2,False,False,True,False,396,1893,1929,0,0,3
2022,2,155000,100,3,False,False,True,False,538,1893,1929,0,0,3
2021,1,66970,50,3,False,False,True,False,1,5,6,1,1,4
2023,3,63312,50,3,False,False,True,False,538,1,2,1,1,7
2023,3,240000,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,139000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,174500,0,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,113000,0,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,87000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,160000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,108000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,107250,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,300000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,119000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,285800,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,154600,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,60795,50,3,False,False,True,False,9,70,57,1,1,1
2023,1,30000,100,1,False,False,True,False,396,6,1929,1,1,7
2023,2,220000,0,2,False,False,True,False,52,1893,1929,0,2,0
2023,2,195000,0,2,False,False,True,False,52,1893,1929,0,2,0
2023,3,168400,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,200000,100,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,175000,100,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,231250,100,2,False,False,True,False,91,1893,1929,0,2,5
2023,3,138750,100,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,153000,100,2,False,False,True,False,598,81,83,1,1,7
2023,3,94000,100,2,False,False,True,False,598,81,83,1,1,7
2023,3,90000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,1,124234,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,1,74540,0,2,False,False,True,False,538,1893,1929,0,0,6
2023,2,109000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,79000,0,2,False,False,True,False,396,1893,1929,0,0,3
2022,3,84053,50,3,False,False,True,False,206,37,33,1,1,1
2023,2,50000,0,1,False,False,True,False,206,1,1,1,1,1
2023,3,125600,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,141290,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,74178,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,85000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,220000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,205600,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,107500,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,1,12888,50,1,False,False,True,False,538,70,57,1,1,1
2023,2,52500,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,84000,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,3,125000,0,2,False,False,True,False,9,1893,1929,0,2,0
2023,3,110000,0,2,False,False,True,False,9,1893,1929,0,2,0
2023,3,200000,0,2,False,False,True,False,34,1893,1929,0,2,5
2023,3,135000,0,2,False,False,True,False,34,1893,1929,0,2,0
2022,1,48000,50,3,False,False,True,False,15,1893,1929,1,1,7
2023,1,120000,50,1,False,False,True,False,11,1,1,1,1,1
2023,3,170000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,150000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,200000,100,1,False,False,True,False,18,1893,1929,0,2,5
2023,2,80000,100,1,False,False,True,False,10,2,2,1,1,1
2023,1,12877,50,3,False,False,True,False,15,13,11,1,1,4
2022,1,6304,0,1,False,False,True,False,11,1,1,1,1,4
2023,2,17509,50,2,False,False,True,False,2,70,6,1,1,1
2023,3,257000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,77262,0,2,False,False,True,False,538,4,4,1,1,7
2023,3,38631,0,2,False,False,True,False,538,4,4,1,1,7
2023,3,140000,100,2,False,False,True,False,11,1893,1929,0,2,0
2023,3,110000,100,2,False,False,True,False,11,1893,1929,0,2,3
2023,3,151800,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,2,53654,50,3,False,False,True,False,538,3,2,1,1,1
2023,3,51508,0,2,False,False,True,False,396,47,44,1,1,7
2023,3,40777,0,2,False,False,True,False,396,47,44,1,1,7
2023,2,95000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,130000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,120000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,100000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,183310,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,102500,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,185000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,122000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,94000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,220000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,146000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,24740,50,3,False,False,True,False,538,3,3,1,1,1
2022,2,15897,100,2,False,False,True,False,18,70,57,1,1,4
2023,3,145000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,128000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,182000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,122000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,94000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,77262,0,2,False,False,True,False,206,4,4,1,1,7
2023,3,38631,0,2,False,False,True,False,206,4,4,1,1,7
2023,4,300000,0,2,False,False,True,False,538,1893,1929,0,2,5
2023,2,135000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,105500,0,2,False,False,True,False,396,1893,1929,0,0,3
2022,2,110000,100,3,False,False,True,False,538,1893,1929,0,0,6
2023,3,168000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,78990,0,2,False,False,True,False,396,150,155,1,1,7
2023,2,43809,0,2,False,False,True,False,396,150,155,1,1,1
2023,3,153400,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,122700,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,205000,100,2,False,False,True,False,538,1893,1929,0,0,5
2023,2,145000,0,2,False,False,True,False,206,1893,1929,0,0,3
2023,2,87000,0,2,False,False,True,False,206,1893,1929,0,0,3
2023,1,50000,100,2,False,False,True,False,538,70,1929,1,1,7
2023,3,234100,100,2,False,False,True,False,34,1893,1929,0,2,5
2023,3,203500,100,2,False,False,True,False,34,1893,1929,0,2,0
2023,3,223800,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,172100,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,232200,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,167200,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,197000,0,2,False,False,True,False,11,1893,1929,0,2,5
2023,3,106000,0,2,False,False,True,False,11,1893,1929,0,2,0
2023,3,180000,0,2,False,False,True,False,65,1893,1929,0,2,5
2023,3,145000,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,3,225000,0,2,False,False,True,False,2,1893,1929,0,2,5
2023,3,200000,0,2,False,False,True,False,2,1893,1929,0,2,5
2023,3,114000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,291500,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,196200,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,150900,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,168400,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,105200,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,95000,100,2,False,False,True,False,598,47,44,1,1,1
2023,2,80000,100,2,False,False,True,False,598,47,44,1,1,1
2023,2,116000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,72000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,207000,0,2,False,False,True,False,91,1893,1929,0,2,5
2023,3,167000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,145000,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,135000,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,105000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,70000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,133800,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,96100,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,120000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,140000,0,2,False,False,True,False,5,1893,1929,0,2,0
2023,3,100000,0,2,False,False,True,False,5,1893,1929,0,2,0
2023,3,120000,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,3,140000,100,2,False,False,True,False,5,1893,1929,0,2,0
2023,3,115000,100,2,False,False,True,False,5,1893,1929,0,2,3
2023,3,297300,100,2,False,False,True,False,52,1893,1929,0,2,5
2023,3,198200,100,2,False,False,True,False,52,1893,1929,0,2,0
2023,2,219000,50,3,False,False,True,False,206,1893,1929,0,2,0
2023,3,230000,100,2,False,False,True,False,31,1893,1929,0,2,5
2023,3,196000,100,2,False,False,True,False,31,1893,1929,0,2,0
2023,3,110000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,126100,0,3,False,False,True,False,31,1893,1929,0,2,0
2023,3,72000,0,3,False,False,True,False,31,1893,1929,0,2,3
2023,2,175000,100,2,False,False,True,False,206,1893,1929,0,2,3
2023,2,140000,100,2,False,False,True,False,206,1893,1929,0,0,3
2023,3,240500,0,2,False,False,True,False,396,1893,1929,0,2,5
2023,3,137500,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,187500,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,165000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,72914,0,3,False,False,True,False,4,150,155,1,1,1
2022,1,25216,100,3,False,False,False,True,396,47,1929,2,1,9
2023,3,165750,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,3,225000,100,2,False,False,True,False,26,1893,1929,0,2,5
2023,3,165750,100,2,False,False,True,False,26,1893,1929,0,2,0
2023,2,109006,0,2,False,False,True,False,206,150,155,1,1,7
2023,2,67141,0,2,False,False,True,False,206,150,155,1,1,7
2023,3,115000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,275000,0,2,False,False,True,False,7,1893,1929,0,2,5
2023,3,175000,0,2,False,False,True,False,7,1893,1929,0,2,0
2023,3,175308,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,100706,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,235000,0,2,False,False,True,False,7,1893,1929,0,2,5
2023,3,135000,0,2,False,False,True,False,7,1893,1929,0,2,0
2023,3,310000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,229000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,289076,0,2,False,False,True,False,34,1893,1929,0,2,5
2023,3,202353,0,2,False,False,True,False,34,1893,1929,0,2,5
2023,3,69751,0,2,False,False,True,False,598,18,14,1,1,7
2023,3,37558,0,2,False,False,True,False,598,18,14,1,1,7
2023,2,120000,100,2,False,False,True,False,33,1893,1929,0,2,3
2023,2,100000,100,2,False,False,True,False,33,1893,1929,0,2,3
2021,3,54094,100,3,False,False,True,False,538,70,57,1,1,1
2022,2,18314,50,3,False,False,True,False,15,70,57,1,1,4
2023,3,231250,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,138750,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,199000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,162000,0,2,False,False,True,False,598,1893,1929,0,0,5
2022,1,100000,100,2,False,False,True,False,538,1893,1929,0,0,6
2023,1,150000,0,2,False,False,True,False,6,1893,1929,0,2,3
2023,1,120000,0,2,False,False,True,False,6,1893,1929,0,2,3
2023,3,150000,0,2,False,False,True,False,33,1893,1929,0,2,0
2023,3,100000,0,2,False,False,True,False,33,1893,1929,0,2,0
2022,3,133000,0,3,False,False,True,False,18,15,13,1,1,7
2023,3,272550,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,198200,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,2,105000,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,3,187500,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,155000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,64000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,235000,0,2,False,False,True,False,18,1893,1929,0,2,5
2023,3,185000,0,2,False,False,True,False,18,1893,1929,0,2,5
2023,3,143100,0,2,False,False,True,False,538,81,83,1,1,7
2023,3,113000,0,2,False,False,True,False,538,81,83,1,1,7
2023,3,142000,100,2,False,False,True,False,31,1893,1929,0,2,0
2023,3,180560,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,115440,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,248100,0,2,False,False,True,False,65,1893,1929,0,2,5
2023,3,145900,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,3,120000,0,2,False,False,True,False,538,81,83,1,1,7
2023,3,110000,0,2,False,False,True,False,538,81,83,1,1,7
2023,2,75344,100,2,False,False,True,False,206,150,155,1,1,1
2023,2,63192,100,2,False,False,True,False,206,150,155,1,1,1
2023,3,161800,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,141600,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,58331,100,2,False,False,True,False,206,150,155,1,1,1
2023,2,46178,100,2,False,False,True,False,206,150,155,1,1,1
2023,3,128000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,110000,100,2,False,False,True,False,64,1893,1929,0,2,3
2023,3,236000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,182000,100,2,False,False,True,False,598,1893,1929,0,0,0
2022,2,14307,100,3,False,False,True,False,396,70,57,1,1,4
2022,1,130000,0,2,False,False,True,False,538,1893,1929,0,0,6
2023,3,261500,0,3,False,False,True,False,206,1893,1929,0,2,5
2023,3,134500,0,3,False,False,True,False,206,1893,1929,0,2,0
2022,2,13989,100,3,False,False,True,False,538,70,57,1,1,4
2023,2,130000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,90000,0,2,False,False,True,False,538,1893,1929,0,0,3
2022,3,125000,100,3,False,False,True,False,1,1893,1929,0,2,3
2022,3,175000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,155000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,153600,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,106800,0,2,False,False,True,False,598,1893,1929,0,0,3
2022,3,150000,0,2,False,False,True,False,538,1893,1929,0,0,0
2022,3,140000,0,2,False,False,True,False,538,1893,1929,0,0,0
2022,3,122000,0,2,False,False,True,False,23,1893,1929,0,2,3
2022,3,94500,0,2,False,False,True,False,23,1893,1929,0,2,3
2022,3,170000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,130000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,145000,0,2,False,False,True,False,23,1893,1929,0,2,0
2022,3,128000,0,2,False,False,True,False,23,1893,1929,0,2,3
2022,3,145000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,100000,0,2,False,False,True,False,598,1893,1929,0,0,3
2022,3,120000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,115000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,3,150000,100,2,False,False,True,False,12,1893,1929,0,2,3
2022,2,150000,0,2,False,False,True,False,396,1893,1929,0,0,3
2022,2,100000,0,2,False,False,True,False,396,1893,1929,0,0,3
2022,2,150000,100,2,False,False,True,False,538,1893,1929,0,0,3
2022,2,127500,100,2,False,False,True,False,538,1893,1929,0,0,3
2022,3,126500,100,2,False,False,True,False,538,1893,1929,0,0,3
2022,3,51000,100,2,False,False,True,False,538,1893,1929,0,0,3
2022,2,260000,0,2,False,False,True,False,598,1893,1929,0,0,0
2022,2,175000,0,2,False,False,True,False,598,1893,1929,0,0,3
2022,1,40000,100,2,False,False,True,False,10,11,4,1,1,4
2022,1,40000,100,2,False,False,True,False,2,8,14,1,1,4
2022,3,250000,100,2,False,False,True,False,598,1893,1929,0,0,5
2022,3,63000,100,2,False,False,True,False,598,1893,1929,0,0,3
2022,3,210000,100,2,False,False,True,False,206,1893,1929,0,2,0
2022,3,160000,100,2,False,False,True,False,206,1893,1929,0,2,3
2022,3,272550,100,2,False,False,True,False,538,1893,1929,0,0,5
2022,3,198200,100,2,False,False,True,False,538,1893,1929,0,0,0
2022,2,94560,100,2,False,False,True,False,538,37,33,1,1,1
2022,2,52533,100,2,False,False,True,False,538,37,33,1,1,1
2022,3,220000,0,2,False,False,True,False,538,1893,1929,0,0,5
2022,3,146000,0,2,False,False,True,False,538,1893,1929,0,0,0
2022,3,248400,100,2,False,False,True,False,10,81,83,1,2,7
2022,3,183600,100,2,False,False,True,False,10,81,83,1,1,7
2022,2,150000,100,2,False,False,True,False,598,1893,1929,0,0,3
